bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14,bus15,bus16,bus17,bus18,bus19,bus20,bus21,bus22,bus23,bus24,bus25,bus26,bus27,bus28,bus29,bus30,bus31,bus32,bus33
0,39,10,42,7,11,26,69,14,57,1,44,2,40,10,51,53,69,41,13,50,3,46,123,236,55,33,19,62,114,8,123,59
0,98,90,22,57,14,122,143,43,9,14,11,53,26,30,35,43,39,25,71,59,1,1,258,16,32,44,23,14,88,138,198,58
0,95,85,100,9,52,77,106,36,17,24,43,0,47,34,4,4,46,85,0,32,51,66,354,237,59,57,7,22,28,69,105,40
0,33,26,58,30,57,1,164,4,11,27,25,7,102,25,4,37,87,8,59,12,79,26,160,261,6,48,2,13,19,127,92,36
0,11,86,79,43,43,170,0,51,24,44,14,38,111,26,12,39,24,20,47,36,6,3,0,322,23,44,13,40,169,34,147,5
0,98,47,33,8,33,100,78,29,17,31,16,60,20,45,48,12,19,31,87,76,13,83,416,64,35,1,56,57,18,43,91,56
0,81,71,103,59,22,75,94,57,4,13,12,14,23,6,8,28,49,44,34,80,42,16,286,70,46,10,42,73,40,51,177,32
0,29,81,107,1,36,180,64,46,20,38,37,6,36,26,53,27,49,70,68,21,37,29,266,42,46,38,36,112,179,55,48,18
0,61,74,40,10,54,158,42,0,46,44,50,26,34,43,36,55,3,8,38,41,5,67,47,415,13,29,6,116,38,48,111,30
0,38,36,68,16,23,152,99,34,39,26,47,5,33,4,42,42,62,78,16,79,69,60,294,266,27,51,5,76,91,51,174,32
0,100,70,20,12,19,148,148,42,42,17,35,47,32,53,38,10,72,34,27,89,79,33,379,128,25,49,42,23,38,133,22,54
0,8,22,68,0,37,36,135,53,41,36,45,44,67,31,16,56,14,1,50,22,60,35,99,116,20,35,36,27,132,68,109,47
0,60,54,59,47,50,50,177,31,16,43,5,24,80,25,17,37,13,15,23,90,7,70,130,289,47,6,22,66,85,18,108,14
0,60,17,51,3,35,112,184,44,44,17,42,26,30,45,17,21,82,24,53,38,72,83,337,2,46,55,49,6,103,57,10,30
0,56,28,86,29,28,177,84,51,7,4,55,8,10,11,15,37,56,57,38,24,18,17,177,328,4,33,2,40,170,94,77,21
0,1,75,11,10,4,103,55,58,27,27,14,14,41,49,38,41,69,23,33,39,71,73,340,19,8,47,23,45,115,146,25,14
0,91,77,5,18,45,22,50,25,59,43,49,39,7,33,10,59,39,90,59,57,27,84,330,256,32,34,45,93,184,42,151,25
0,98,83,99,59,14,144,48,33,52,14,48,34,95,3,29,32,20,3,28,31,9,23,293,33,49,53,43,69,176,76,19,45
0,86,87,5,22,9,12,101,24,59,8,11,21,7,23,25,60,49,52,57,75,70,39,170,42,14,49,6,25,55,131,101,5
0,56,72,112,24,27,136,195,52,16,12,15,5,48,8,4,59,48,57,17,6,34,81,357,184,19,37,40,110,28,146,146,41
0,47,62,7,55,20,176,60,14,10,19,51,34,86,42,48,6,71,39,12,30,5,41,234,329,7,46,29,73,159,116,91,1
0,72,21,52,58,36,122,127,12,3,35,2,51,70,36,33,31,7,0,23,66,68,6,327,370,14,38,52,98,107,69,156,55
0,27,82,79,32,4,142,154,30,47,26,16,15,68,28,1,35,52,43,5,46,45,57,351,410,2,56,44,6,169,134,92,59
0,48,57,102,43,2,113,114,47,45,31,41,38,60,6,54,24,47,90,27,8,49,2,29,237,31,22,1,110,144,52,115,5
0,41,21,30,40,46,123,118,57,10,3,2,26,3,24,28,54,75,17,80,30,66,44,315,224,12,27,10,51,13,29,114,15
0,91,29,30,44,40,182,116,40,56,33,60,24,3,16,42,31,49,75,23,36,69,63,418,43,27,15,24,87,61,28,6,36
0,37,18,102,53,56,37,181,30,44,7,44,15,53,24,58,39,90,45,85,90,52,2,23,284,13,30,54,62,199,4,64,25
0,10,16,79,35,24,178,159,31,19,6,9,2,88,29,16,47,86,71,25,80,27,17,217,183,44,27,4,43,13,144,5,7
0,82,50,22,45,32,7,164,43,30,11,21,34,74,34,47,32,63,24,62,38,88,3,23,364,14,50,51,15,154,72,33,60
0,88,88,74,5,0,189,50,56,39,25,36,22,34,24,7,44,19,50,67,34,43,49,380,20,7,14,16,99,19,122,14,20
0,63,11,95,26,37,58,67,18,49,36,42,40,33,32,12,7,32,55,5,70,85,40,410,378,5,48,48,26,200,59,179,0
0,78,79,82,32,44,141,65,29,14,41,24,29,56,30,0,3,11,57,72,40,12,32,93,229,38,4,39,79,31,30,116,12
0,6,9,60,53,13,22,84,9,39,35,27,13,86,27,18,8,27,17,80,8,3,5,393,291,59,4,59,23,83,90,209,18
0,17,28,16,59,36,129,3,55,9,30,47,11,44,36,31,10,67,59,73,36,60,41,137,351,1,55,15,43,122,43,61,42
0,58,42,23,56,23,37,155,6,2,34,9,56,62,32,6,33,57,49,65,16,88,31,49,308,28,3,46,106,128,104,23,20
0,99,34,17,28,10,174,175,39,26,9,1,20,50,2,1,12,90,13,14,56,6,13,307,194,24,46,54,78,65,91,204,4
0,4,0,58,13,60,118,153,42,37,39,23,56,100,14,18,50,45,31,6,1,30,1,371,102,57,39,32,37,192,131,133,35
0,47,68,61,45,44,121,189,40,35,42,26,5,112,57,59,25,55,48,10,54,8,71,237,296,31,28,22,72,20,116,167,20
0,37,69,21,15,58,19,123,14,3,18,59,54,79,32,23,19,77,85,40,90,71,43,346,384,43,10,2,91,111,123,201,1
0,17,25,34,40,8,180,137,58,44,6,47,22,54,9,35,20,16,80,78,7,79,41,10,386,46,8,41,52,23,98,182,54
0,33,16,63,47,3,66,24,40,46,30,15,0,79,4,54,14,70,36,13,52,65,37,142,108,55,7,3,43,152,21,110,20
0,94,22,52,59,4,79,135,3,20,37,5,26,42,3,41,9,16,30,53,69,36,34,166,346,36,1,19,89,107,2,14,39
0,39,72,63,35,54,31,93,55,43,33,23,49,44,54,6,19,40,85,54,30,0,86,233,124,6,32,18,3,90,42,175,9
0,8,21,48,4,39,148,138,36,43,18,46,33,9,40,43,35,17,6,14,12,11,39,367,79,3,30,6,4,81,14,4,9
0,19,84,41,46,15,118,68,2,3,10,16,22,54,15,14,30,0,43,18,81,5,88,237,73,49,12,29,76,13,62,207,27
0,9,25,79,44,39,131,37,44,27,8,8,19,117,38,17,53,18,5,34,45,67,24,369,235,5,17,4,78,51,141,128,45
0,69,87,91,7,8,100,195,29,37,3,42,13,2,1,45,41,5,43,62,77,13,78,303,87,14,16,8,102,117,145,88,19
0,33,51,97,54,30,85,170,4,23,31,44,16,75,6,16,0,42,1,37,74,56,20,26,262,57,31,40,51,164,58,162,47
0,37,72,113,6,55,106,131,31,17,17,50,27,105,56,7,59,26,74,70,22,63,65,132,212,27,3,43,1,147,127,147,21
0,81,45,38,29,30,70,63,29,45,31,54,19,98,22,48,4,30,61,64,33,8,31,210,34,4,30,1,103,189,68,165,59
0,13,25,68,33,42,48,24,21,24,43,46,27,62,50,52,46,56,54,15,40,53,31,151,201,35,43,8,13,142,18,193,22
0,17,13,25,43,18,105,112,33,55,39,32,36,31,8,15,39,43,18,84,47,34,43,144,323,17,22,26,97,81,76,18,14
0,21,65,24,47,47,41,132,3,30,2,57,40,87,42,41,9,79,82,4,70,76,84,404,27,40,33,33,4,160,25,165,2
0,55,38,90,15,43,127,182,50,21,39,44,57,7,56,16,54,8,52,12,60,83,7,221,212,11,27,58,8,106,3,207,51
0,29,30,43,25,46,76,30,28,10,19,54,11,69,52,13,5,34,41,18,11,83,32,252,328,40,27,55,75,0,49,103,21
0,71,90,11,10,31,27,49,21,21,43,11,25,81,54,26,37,71,65,61,14,69,89,377,283,45,0,7,37,108,92,180,59
0,18,63,54,59,8,197,190,39,11,31,47,24,58,30,38,4,34,26,34,30,33,19,365,397,30,13,41,18,86,9,84,4
0,14,43,12,8,41,71,135,4,46,8,0,38,1,55,6,5,76,54,56,35,88,22,128,60,33,5,43,111,32,110,83,0
0,23,41,39,20,56,35,15,54,18,11,14,0,54,56,58,22,11,5,15,10,2,10,274,248,19,38,8,41,58,132,1,26
0,16,81,83,31,58,37,161,59,46,32,0,11,32,34,47,39,41,81,66,6,88,80,378,223,7,49,14,58,199,67,189,55
0,22,46,36,22,11,66,31,1,6,11,57,37,109,46,33,33,86,10,16,66,72,21,85,285,34,46,28,15,170,102,70,18
0,93,69,107,26,25,120,31,55,28,7,43,39,25,12,59,21,37,87,46,42,32,22,30,417,31,2,16,56,128,140,55,57
0,9,29,2,52,22,69,57,29,27,37,31,57,52,52,34,41,45,7,13,36,67,24,274,145,4,54,54,88,124,37,82,32
0,5,80,106,7,19,178,133,54,8,21,25,32,43,28,56,51,34,36,35,39,6,45,351,14,7,30,37,7,60,31,12,58
0,76,3,43,59,54,76,110,48,58,0,16,16,26,35,5,24,22,19,69,57,10,77,62,200,35,36,19,8,31,51,23,34
0,4,18,53,33,34,33,35,30,52,30,55,28,28,38,37,42,71,31,24,38,37,83,392,14,19,39,12,20,53,62,168,54
0,3,3,92,39,26,140,52,12,22,37,43,20,44,44,23,33,3,7,42,12,70,76,364,26,35,8,47,58,45,30,30,53
0,97,89,89,53,45,120,104,31,57,30,42,15,117,30,11,38,20,12,2,35,83,50,58,23,18,58,41,9,181,23,195,20
0,35,37,120,23,57,156,119,43,22,25,11,28,19,32,44,12,37,62,36,21,78,86,361,269,29,9,35,35,179,27,189,20
0,100,14,29,36,23,199,105,15,20,40,21,52,96,14,5,49,13,89,79,47,69,44,399,291,15,8,44,93,181,43,122,29
0,37,59,48,5,27,170,10,9,30,31,13,39,78,57,33,31,90,78,80,81,82,42,136,209,48,22,58,66,179,47,190,42
0,52,26,97,28,60,109,31,32,22,33,12,52,53,44,43,59,42,65,29,4,18,36,25,208,0,41,23,43,16,148,47,44
0,64,55,67,19,31,67,8,16,11,37,27,45,78,38,39,14,11,37,9,21,61,11,384,65,59,24,38,51,87,54,202,36
0,37,29,99,14,17,180,163,34,46,44,4,8,39,57,59,29,60,83,66,77,63,12,146,345,34,10,27,63,83,119,32,58
0,27,46,1,12,17,121,189,43,26,13,32,34,84,43,35,38,57,54,8,87,59,35,99,133,7,28,38,76,199,73,184,45
0,58,67,81,44,44,36,118,8,32,13,54,26,116,43,26,1,29,38,78,35,68,87,212,173,12,36,48,20,139,108,129,28
0,4,11,43,3,22,36,82,36,4,6,42,11,75,48,33,19,83,8,18,27,11,55,29,170,47,30,37,1,128,65,163,28
0,18,61,50,26,42,70,149,8,30,41,26,31,53,47,52,4,65,75,76,79,26,47,112,109,37,4,34,117,45,2,136,34
0,39,90,84,30,31,57,62,39,36,29,38,40,0,19,49,9,47,30,15,76,64,84,57,215,4,50,49,81,73,49,138,30
0,51,51,71,34,5,17,25,37,39,43,35,13,88,49,9,55,85,11,87,85,8,21,3,310,13,27,45,0,178,9,117,4
0,58,34,97,14,6,191,153,15,51,24,19,11,80,6,46,20,40,16,70,20,32,23,226,110,53,7,20,1,38,62,145,19
0,33,88,54,11,30,184,47,22,60,12,12,18,25,38,58,33,47,81,80,60,23,43,219,109,40,41,10,32,40,64,109,1
0,0,14,97,14,55,136,87,40,15,15,25,55,72,53,45,33,17,47,36,85,53,39,214,132,11,11,4,107,80,100,200,3
0,4,10,25,33,26,178,106,54,43,8,28,34,60,42,13,14,57,14,3,86,27,15,66,321,22,58,49,113,127,119,112,20
0,50,26,99,40,5,167,58,40,38,3,8,4,43,55,58,52,72,30,24,12,55,55,22,270,17,33,19,27,155,41,72,18
0,100,10,4,42,39,102,76,50,49,26,2,21,25,42,52,46,33,56,22,8,83,16,111,221,28,48,18,3,178,134,194,46
0,88,70,112,50,22,147,44,49,43,40,2,46,104,13,11,37,67,40,14,67,36,8,296,332,44,32,15,103,26,112,152,60
0,10,6,3,51,43,104,193,28,24,5,23,5,65,33,29,19,6,12,22,84,54,60,318,195,8,48,34,16,51,121,190,45
0,67,43,81,22,9,10,136,32,5,15,46,2,101,17,60,54,16,43,18,82,2,2,266,217,16,59,20,54,35,122,141,41
0,91,41,38,44,49,117,194,9,6,33,54,33,101,12,31,49,90,27,40,46,84,85,262,68,22,39,42,109,135,28,99,43
0,9,11,102,42,25,109,40,8,33,28,7,40,78,36,4,52,18,20,51,21,33,0,198,316,20,12,46,45,168,125,155,24
0,32,11,73,51,18,158,193,9,53,24,19,12,64,13,23,1,72,66,15,82,89,83,147,88,39,29,13,90,45,98,197,34
0,77,18,22,52,19,81,68,21,59,30,20,22,80,22,60,28,78,73,81,78,69,61,31,319,32,39,13,78,186,90,190,32
0,87,5,111,34,39,63,100,23,32,6,3,21,3,60,22,25,43,57,29,88,80,37,62,358,40,45,34,24,31,24,209,45
0,27,6,54,25,41,166,133,11,31,18,37,13,15,45,12,47,2,78,24,27,19,90,71,349,8,9,12,99,174,80,36,34
0,13,20,8,11,38,52,138,35,40,36,0,60,45,14,58,21,40,9,44,67,73,45,236,320,60,38,18,76,140,142,196,16
0,23,42,77,53,36,194,61,52,36,40,36,0,80,23,7,14,38,4,90,14,88,37,18,6,32,14,13,117,39,18,157,39
0,8,12,108,9,28,189,43,35,28,10,39,52,10,27,9,23,41,53,85,56,70,83,191,87,50,39,50,15,33,80,120,45
0,78,1,28,55,42,74,108,33,26,22,13,2,56,20,49,43,73,21,77,89,9,51,211,392,19,50,5,87,38,150,62,32
0,48,41,98,48,3,181,160,23,53,30,42,42,116,43,56,42,67,53,6,45,22,42,15,269,32,30,55,84,93,86,194,48
0,98,8,93,3,26,50,178,1,54,38,50,52,119,33,44,24,42,87,90,23,29,48,173,221,22,3,17,92,47,9,12,39
0,11,41,56,29,59,60,73,24,7,7,50,0,118,36,35,49,6,39,14,46,16,39,121,119,34,1,19,105,71,81,28,29
0,32,64,23,12,23,153,71,28,4,31,20,35,25,12,57,34,67,35,3,30,65,41,57,101,19,20,45,71,118,103,110,20
0,94,59,63,42,7,80,11,18,4,23,45,33,93,46,16,51,17,4,72,75,61,74,354,286,20,21,0,4,68,138,74,6
0,54,19,57,29,23,78,118,17,48,27,35,9,88,45,27,43,78,24,39,18,90,29,388,375,45,18,5,7,87,116,74,56
0,78,49,83,50,25,37,13,47,45,36,56,32,65,51,56,9,62,24,12,85,18,61,237,102,30,32,18,36,33,114,172,23
0,41,71,33,48,52,107,112,16,3,24,45,12,99,12,1,27,78,13,50,34,4,41,278,262,0,52,58,116,154,131,166,49
0,89,0,88,19,22,195,11,47,42,15,51,55,74,44,15,33,13,44,80,31,78,31,240,322,14,8,27,32,62,76,114,10
0,52,72,18,57,17,135,133,6,29,29,47,18,70,19,52,53,71,20,52,18,28,15,164,170,8,20,39,99,156,24,203,39
0,36,11,68,55,5,153,200,54,11,21,46,4,112,52,2,49,57,17,37,86,39,2,420,388,15,53,44,118,194,131,182,38
0,27,79,22,7,57,61,130,7,49,28,33,19,73,58,56,23,19,6,22,71,60,3,379,294,29,9,11,12,112,128,194,51
0,49,39,38,19,2,153,117,18,29,31,31,47,119,33,2,37,29,32,48,39,60,9,37,418,32,44,39,41,104,145,58,54
0,16,65,9,50,8,160,135,9,35,32,38,28,81,8,45,38,81,28,69,47,31,59,206,326,31,23,16,24,135,68,199,36
0,53,63,65,52,15,59,130,4,13,16,0,17,75,22,53,14,69,74,76,83,60,28,183,42,45,30,55,48,98,102,148,39
0,53,6,39,14,50,9,116,13,27,39,38,34,78,2,34,32,63,81,42,39,85,32,276,62,38,15,13,82,146,89,21,25
0,71,85,118,23,12,187,169,1,33,28,31,42,99,16,22,13,8,87,34,83,53,71,120,211,17,37,14,28,176,94,83,36
0,32,49,85,17,50,177,79,9,16,23,41,30,16,0,27,51,70,38,8,48,82,46,408,63,24,10,13,81,38,150,107,29
0,52,11,28,48,6,144,118,58,18,42,16,40,16,58,31,51,83,50,37,24,81,82,296,335,42,16,47,46,49,87,125,16
0,2,50,14,30,53,29,150,30,41,22,46,46,31,12,37,43,31,43,64,82,45,80,315,195,13,52,35,69,141,78,21,38
0,19,76,20,38,7,142,155,13,58,38,57,53,29,2,23,23,87,70,11,17,5,3,267,160,26,56,58,32,136,25,5,17
0,94,52,18,33,23,140,189,28,48,17,29,28,1,36,16,38,70,79,31,74,32,1,145,34,39,16,29,42,61,7,22,24
0,60,87,58,1,38,67,184,28,18,34,55,55,71,35,53,10,9,20,50,47,41,23,314,162,15,33,35,39,142,120,70,25
0,18,77,51,14,16,47,20,41,23,0,42,44,99,37,0,27,90,59,81,34,76,83,157,111,10,45,26,6,119,72,39,5
0,77,18,44,9,1,148,161,56,35,2,37,4,10,51,12,12,55,55,15,64,85,23,412,334,38,43,50,5,29,5,19,6
0,97,12,92,47,52,182,174,46,19,31,3,57,45,51,49,18,35,75,53,73,48,90,89,410,8,35,38,88,191,81,159,10
0,13,80,65,22,29,156,91,32,40,1,58,17,55,60,16,22,68,78,41,59,24,19,346,346,18,17,15,14,108,80,23,24
0,25,28,114,8,7,192,123,11,42,33,11,40,93,40,32,59,50,16,27,60,34,10,244,111,49,27,26,107,96,84,210,56
0,2,10,15,38,12,146,148,27,22,10,9,8,119,25,56,2,49,11,53,44,74,69,70,190,55,48,44,33,44,75,42,14
0,60,81,73,0,31,75,51,14,2,44,15,21,57,4,39,49,5,49,76,9,16,16,311,343,35,2,17,87,7,29,114,6
0,71,11,103,46,3,98,105,23,27,40,52,18,104,44,20,44,72,15,66,15,10,39,335,8,36,21,36,7,100,139,86,12
0,59,66,46,21,50,27,174,5,17,45,28,5,78,3,33,55,49,55,58,42,3,40,28,276,42,7,42,38,60,17,47,4
0,100,1,41,22,11,182,153,50,21,5,50,33,103,37,16,49,72,61,42,55,5,36,356,294,35,57,16,23,14,43,36,5
0,11,63,87,17,46,114,187,55,24,0,55,5,33,55,0,45,0,19,4,34,34,43,237,126,37,8,31,69,43,48,183,25
0,32,14,85,9,21,50,173,56,42,40,44,54,55,16,11,32,64,31,73,1,79,70,391,74,56,10,20,117,65,133,194,42
0,21,66,70,4,47,16,30,31,53,1,57,15,58,34,52,27,50,42,22,34,49,59,23,279,36,33,30,85,96,37,9,7
0,81,23,71,31,21,36,6,55,47,34,30,39,67,52,45,11,4,10,81,61,52,22,336,258,16,39,37,41,49,110,122,18
0,24,23,53,15,58,4,22,11,51,21,57,51,90,47,26,16,32,65,86,72,31,77,124,344,30,38,6,51,109,149,166,36
0,11,48,113,12,15,54,149,59,15,2,31,42,10,48,53,38,88,59,90,3,51,76,50,378,24,36,24,81,42,39,71,36
0,40,86,43,45,27,194,176,0,34,26,39,16,56,41,26,49,50,23,65,19,27,58,143,377,23,9,50,71,2,59,202,9
0,66,10,10,23,18,175,142,60,8,24,54,60,41,52,18,9,71,21,51,0,18,30,253,71,31,53,57,81,175,38,49,51
0,32,45,41,35,25,69,157,35,32,39,43,32,82,25,55,38,25,1,20,31,2,49,48,62,56,41,25,88,143,149,66,12
0,21,81,25,47,37,129,68,44,13,6,12,45,51,52,51,23,11,31,4,77,17,56,287,412,32,12,56,40,173,69,173,22
0,18,75,38,12,60,101,31,57,23,38,36,30,76,50,41,24,72,3,9,7,78,58,241,6,32,23,54,37,18,33,197,26
0,43,34,70,49,11,77,88,13,30,31,52,11,39,40,41,58,45,67,84,13,66,39,72,251,60,37,54,26,136,22,8,24
0,90,75,34,48,53,190,16,36,1,21,56,42,51,14,34,47,65,77,78,61,33,60,420,364,47,36,58,55,52,126,189,56
0,24,38,37,9,57,60,139,12,13,23,42,20,72,32,19,56,10,19,22,56,76,29,186,143,38,55,8,25,9,138,186,33
0,75,6,114,53,2,87,49,16,19,37,14,35,8,9,41,55,21,16,80,64,3,17,179,241,17,5,2,33,141,109,90,35
0,13,34,27,16,29,35,116,17,7,1,45,28,92,19,29,40,18,47,25,42,34,23,45,399,43,49,48,102,125,112,92,8
0,46,62,8,7,27,194,105,8,59,39,60,39,8,12,32,48,17,10,89,26,6,55,70,412,47,40,4,49,176,129,80,17
0,66,32,99,47,18,148,27,48,36,33,22,1,36,4,5,35,84,21,61,46,17,24,133,95,60,44,44,19,165,80,111,47
0,92,31,107,53,5,27,120,39,12,15,41,29,77,46,43,13,30,16,67,37,19,70,95,405,19,16,41,69,170,20,54,41
0,65,68,27,4,49,185,62,33,4,8,35,21,99,23,6,15,29,9,6,76,53,43,334,254,23,30,9,110,93,52,134,59
0,42,30,6,31,26,192,92,19,49,29,1,53,36,20,8,58,38,61,13,61,84,84,342,45,25,27,15,65,161,47,46,49
0,24,66,86,54,42,193,41,57,15,38,53,23,24,1,14,39,2,48,68,79,19,3,411,82,30,19,28,20,46,14,91,51
0,33,22,24,53,59,187,50,58,29,15,38,51,53,43,35,50,0,55,51,89,16,0,401,50,45,17,51,17,127,130,96,32
0,55,59,39,42,15,140,26,8,36,12,58,13,78,40,51,32,38,35,27,50,75,35,130,360,52,53,52,95,68,93,37,32
0,84,64,117,0,39,50,188,42,14,7,47,12,88,4,53,48,51,2,40,31,61,44,180,264,11,44,48,116,64,62,56,18
0,83,41,81,0,14,17,24,58,21,2,3,46,16,49,14,6,8,0,32,18,73,82,200,344,37,8,46,99,115,121,203,41
0,5,43,24,16,8,0,57,60,43,8,31,59,64,56,48,23,51,85,18,3,60,67,345,303,35,60,50,70,76,30,61,8
0,30,66,57,25,41,34,56,31,25,35,8,60,119,38,31,53,76,56,65,67,51,43,81,321,13,5,32,90,12,138,101,6
0,80,47,80,16,35,147,129,15,58,18,29,19,55,47,16,0,79,27,74,81,28,89,104,87,4,9,60,76,98,82,196,59
0,49,63,51,12,31,81,155,9,15,8,0,56,120,14,46,56,50,71,31,15,15,61,33,208,32,16,31,82,59,42,149,47
0,68,33,72,57,37,0,96,18,12,13,29,13,93,17,42,32,30,41,69,45,67,19,50,145,36,58,45,69,109,129,58,51
0,68,85,60,26,36,111,78,13,53,6,23,4,112,60,37,54,40,89,1,36,44,12,53,127,58,39,41,31,110,147,10,6
0,57,57,29,0,42,39,109,10,33,28,43,44,113,22,52,32,24,48,18,58,2,22,66,366,55,12,5,36,149,124,170,28
0,66,35,87,29,57,158,83,53,44,38,57,16,82,22,59,2,67,40,28,63,29,67,104,118,27,49,5,24,170,58,114,40
0,60,81,92,2,43,4,67,25,47,6,1,41,85,24,6,54,80,88,10,76,43,88,25,399,23,54,53,113,95,61,108,17
0,2,24,80,25,33,101,155,27,8,11,1,5,74,25,57,57,35,83,42,66,20,79,137,402,17,14,34,65,132,57,46,59
0,96,43,87,6,14,14,153,52,51,45,42,8,52,1,33,55,41,4,33,44,43,19,220,110,19,5,54,96,94,35,110,25
0,5,75,66,6,44,163,21,47,30,28,11,30,101,41,59,27,9,36,47,10,71,47,234,200,22,57,58,92,170,95,93,47
0,50,8,83,46,27,61,140,48,12,22,42,1,95,25,13,13,36,85,65,67,64,79,369,338,18,52,7,100,121,141,33,12
0,76,74,118,15,23,30,21,2,24,11,42,52,116,21,16,41,18,68,80,17,54,79,210,134,51,3,0,42,104,38,167,32
0,59,40,57,14,31,37,120,43,44,24,22,57,57,37,5,51,44,75,63,83,36,62,242,93,7,3,3,57,118,79,145,16
0,59,6,47,11,17,76,63,51,9,28,26,11,5,31,44,15,78,64,63,76,18,28,26,240,15,9,23,120,107,39,192,52
0,56,49,10,20,14,142,85,44,27,29,25,29,75,30,48,2,39,73,50,22,16,78,235,302,26,37,10,9,162,123,207,24
0,45,42,2,43,43,148,133,32,60,25,55,43,29,11,39,14,29,15,45,37,21,25,169,184,25,17,22,31,172,147,193,48
0,83,45,94,17,49,102,79,44,3,41,41,49,30,40,60,2,80,89,16,89,65,7,379,95,51,12,43,53,65,77,147,6
0,22,10,38,8,0,152,113,31,27,29,13,21,78,36,24,11,28,80,24,71,4,53,388,248,14,40,52,45,143,23,38,6
0,39,7,97,32,53,0,139,23,14,10,16,1,85,6,4,19,50,70,25,79,11,38,33,283,30,56,41,2,36,134,103,7
0,93,73,62,41,46,50,27,2,42,14,22,56,77,9,2,55,25,8,46,19,51,6,309,63,55,31,21,107,180,130,87,47
0,99,16,102,14,6,194,59,50,9,35,58,5,33,12,40,51,37,63,66,58,66,31,70,260,14,19,58,82,129,75,70,37
0,45,32,68,21,8,135,161,54,26,21,13,32,90,1,39,9,30,90,2,18,56,44,136,73,31,26,20,114,133,148,113,19
0,52,68,0,18,44,134,180,46,54,9,41,26,43,44,29,40,67,88,87,21,17,77,171,172,25,15,2,34,24,130,23,8
0,56,50,118,54,10,191,131,0,39,26,7,55,72,57,53,26,79,75,42,70,41,25,256,58,35,5,55,21,147,69,49,23
0,84,16,77,11,47,77,155,24,60,11,30,47,87,9,33,21,30,40,12,24,2,53,74,262,28,49,7,35,79,71,144,57
0,9,90,103,16,47,21,155,0,5,6,46,58,117,14,1,44,38,69,61,47,54,56,198,290,49,54,54,65,148,89,92,41
0,86,85,50,15,1,181,104,50,30,12,13,10,77,0,40,20,68,10,65,79,22,38,67,278,50,52,21,101,37,136,139,55
0,57,49,87,58,22,141,45,16,60,14,7,46,40,41,50,42,23,69,67,28,38,47,56,116,26,9,48,43,92,136,113,45
0,36,53,66,55,34,156,61,22,11,5,24,59,20,14,4,4,74,72,90,72,61,4,62,164,45,51,57,42,76,9,210,11
0,19,73,41,16,11,90,47,37,43,8,5,42,49,53,41,46,32,78,26,11,82,80,189,344,28,35,54,85,170,124,140,27
0,89,1,8,19,33,29,20,19,18,8,26,54,9,33,22,58,72,78,54,50,28,64,337,375,2,27,46,37,32,104,206,15
0,68,88,5,21,39,144,153,10,42,23,42,27,29,39,5,31,78,88,15,41,42,85,84,103,19,40,11,75,132,0,3,17
0,26,89,107,14,24,28,9,17,57,13,5,10,73,54,24,1,9,80,44,14,90,74,369,271,3,2,39,80,175,5,52,42
0,87,19,108,31,27,138,155,53,32,6,29,60,0,39,9,0,34,80,73,1,73,81,109,164,34,47,0,6,101,34,202,30
0,74,8,96,12,17,18,20,17,42,27,45,50,58,10,43,38,6,2,36,46,55,82,311,69,6,35,8,58,198,61,37,37
0,89,82,6,38,23,29,71,43,14,28,24,51,84,45,56,20,11,32,63,75,75,48,96,395,28,35,31,35,91,48,149,36
0,42,50,113,40,31,161,106,6,1,11,32,5,44,11,52,2,55,46,71,70,68,21,142,340,23,47,25,112,131,91,82,60
0,42,52,15,27,20,147,66,32,28,22,57,38,89,6,1,11,64,41,69,86,26,8,195,64,23,23,23,102,112,22,198,29
0,42,26,103,54,9,83,26,45,21,37,38,20,83,30,17,12,54,15,18,10,12,23,174,389,39,42,39,37,154,43,184,29
0,55,20,111,17,11,163,20,15,6,3,53,16,78,8,35,47,16,65,64,73,73,40,62,0,5,0,16,33,184,93,192,16
0,98,2,28,33,51,33,183,46,1,33,20,20,37,54,10,0,67,76,6,40,10,5,119,223,60,16,6,117,102,24,7,51
0,39,80,87,21,25,24,193,53,7,45,8,38,54,28,12,34,41,66,67,7,20,68,375,223,59,59,39,33,26,50,4,16
0,79,68,63,27,55,145,91,10,6,38,47,26,35,28,43,33,74,50,16,6,65,59,398,260,16,46,28,44,150,98,148,34
0,52,22,99,44,3,86,114,35,11,16,3,25,26,22,39,4,86,31,52,66,22,19,43,396,25,49,41,99,129,120,171,29
0,14,31,67,25,54,12,59,12,11,39,37,22,103,3,9,47,21,42,1,67,49,45,71,318,36,58,58,14,118,9,46,27
0,31,65,57,55,36,67,156,3,44,23,24,19,64,53,21,9,16,72,59,55,9,18,213,280,15,15,6,31,160,32,28,31
0,71,11,8,50,14,108,36,14,32,1,4,17,41,39,11,32,0,15,52,74,79,57,279,108,6,11,9,74,140,143,24,14
0,25,68,104,60,32,11,125,47,26,15,3,18,110,27,46,11,30,57,58,75,18,45,10,68,0,30,12,95,119,77,58,2
0,8,65,108,32,12,64,85,5,42,25,2,46,32,58,6,15,29,3,44,57,54,59,18,171,45,41,3,53,121,126,171,31
0,91,86,9,23,34,4,155,37,3,8,12,12,34,14,0,36,49,81,23,30,43,12,78,120,11,43,5,52,32,98,72,12
